                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     67,                 1.3663,                0.99568,                  0.915,                0.42309,                0.32539,                0.32571,                0.18884,                 1.3295,                0.98373,                 0.9069,               0.003565,               0.003565,               0.003565
                     68,                 1.3688,                0.99562,                0.91433,                0.42002,                0.33028,                0.32688,                 0.1899,                 1.3302,                0.98049,                0.90625,               0.003466,               0.003466,               0.003466
                     69,                 1.3669,                0.99589,                 0.9115,                0.43411,                0.32888,                0.32758,                0.19077,                 1.3273,                0.97929,                0.90583,               0.003367,               0.003367,               0.003367
                     70,                 1.3647,                0.99266,                0.91326,                0.43206,                0.32499,                 0.3289,                0.19147,                 1.3266,                0.97931,                0.90611,               0.003268,               0.003268,               0.003268
                     71,                 1.3781,                0.99919,                0.91373,                0.43298,                0.32895,                0.32932,                 0.1911,                 1.3258,                 0.9797,                0.90605,               0.003169,               0.003169,               0.003169
                     72,                  1.364,                0.97281,                0.91248,                0.43444,                0.32833,                0.32939,                0.19205,                 1.3241,                0.97736,                0.90546,                0.00307,                0.00307,                0.00307
                     73,                 1.3758,                0.98777,                0.91265,                0.43072,                0.32925,                0.32989,                0.19204,                 1.3249,                  0.975,                0.90594,               0.002971,               0.002971,               0.002971
                     74,                 1.3515,                0.97922,                0.91123,                0.42698,                0.33501,                0.32967,                0.19177,                 1.3261,                0.97394,                0.90501,               0.002872,               0.002872,               0.002872
                     75,                   1.36,                0.98198,                  0.912,                0.43017,                0.33171,                0.33201,                0.19372,                 1.3212,                0.97306,                 0.9047,               0.002773,               0.002773,               0.002773
                     76,                 1.3669,                0.97953,                0.91236,                0.42663,                0.33469,                0.33016,                0.19312,                 1.3219,                0.97368,                0.90465,               0.002674,               0.002674,               0.002674
                     77,                 1.3564,                0.97619,                0.91114,                0.43396,                0.32994,                0.33223,                0.19382,                 1.3226,                 0.9728,                0.90446,               0.002575,               0.002575,               0.002575
                     78,                 1.3731,                0.98952,                0.91309,                0.42613,                0.33817,                0.33225,                0.19399,                 1.3226,                0.97157,                0.90397,               0.002476,               0.002476,               0.002476
                     79,                 1.3471,                0.96794,                0.91113,                0.42168,                0.33774,                0.33265,                0.19414,                 1.3225,                0.97103,                0.90446,               0.002377,               0.002377,               0.002377
                     80,                 1.3485,                0.96595,                0.90823,                 0.4288,                0.33598,                0.33187,                0.19372,                 1.3209,                0.96994,                0.90376,               0.002278,               0.002278,               0.002278
