                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     83,                 1.1259,                0.64248,                 1.2321,                 0.8683,                0.82297,                0.90125,                0.64609,                 1.0046,                  0.542,                 1.2292,               0.001981,               0.001981,               0.001981
                     84,                 1.1181,                0.63709,                 1.2279,                0.87023,                0.82095,                0.90111,                0.64579,                 1.0045,                0.54091,                 1.2289,               0.001882,               0.001882,               0.001882
                     85,                 1.1199,                0.63459,                 1.2282,                0.87059,                0.82168,                 0.9011,                0.64575,                 1.0052,                0.54006,                 1.2299,               0.001783,               0.001783,               0.001783
                     86,                 1.1183,                0.63753,                 1.2255,                0.87043,                0.82129,                0.90136,                0.64599,                 1.0047,                0.53973,                 1.2299,               0.001684,               0.001684,               0.001684
                     87,                 1.1178,                 0.6344,                 1.2236,                0.86972,                0.82207,                0.90135,                  0.646,                 1.0039,                0.53992,                 1.2287,               0.001585,               0.001585,               0.001585
                     88,                 1.1163,                0.63233,                 1.2215,                 0.8697,                 0.8212,                 0.9005,                 0.6458,                 1.0043,                0.53999,                 1.2287,               0.001486,               0.001486,               0.001486
                     89,                 1.1147,                0.62993,                 1.2221,                 0.8713,                 0.8185,                0.90055,                0.64563,                  1.005,                 0.5406,                 1.2288,               0.001387,               0.001387,               0.001387
                     90,                 1.1108,                0.62685,                 1.2222,                0.86983,                0.81944,                0.90095,                0.64594,                 1.0056,                0.54057,                 1.2291,               0.001288,               0.001288,               0.001288
                     91,                 1.0765,                0.59668,                 1.2252,                0.87043,                0.81888,                0.90061,                0.64558,                 1.0065,                0.54172,                 1.2299,               0.001189,               0.001189,               0.001189
                     92,                 1.0719,                0.59377,                 1.2239,                0.86876,                0.81983,                0.89994,                0.64438,                 1.0073,                0.54235,                 1.2307,                0.00109,                0.00109,                0.00109
                     93,                  1.068,                0.59083,                 1.2207,                0.86991,                 0.8186,                 0.8997,                0.64368,                 1.0081,                0.54347,                 1.2317,               0.000991,               0.000991,               0.000991
                     94,                 1.0645,                0.58612,                  1.223,                0.87317,                0.81573,                 0.9002,                0.64408,                 1.0088,                0.54337,                 1.2328,               0.000892,               0.000892,               0.000892
                     95,                 1.0646,                0.58625,                 1.2197,                0.86998,                0.81757,                0.89959,                0.64383,                 1.0098,                0.54327,                 1.2338,               0.000793,               0.000793,               0.000793
                     96,                 1.0612,                0.58411,                 1.2209,                 0.8684,                0.81781,                0.89969,                0.64402,                 1.0105,                0.54367,                 1.2349,               0.000694,               0.000694,               0.000694
                     97,                 1.0565,                0.58215,                  1.215,                0.86741,                0.81772,                0.89958,                0.64337,                  1.011,                0.54407,                 1.2357,               0.000595,               0.000595,               0.000595
                     98,                 1.0563,                0.58103,                 1.2115,                0.86808,                0.81809,                0.89938,                0.64306,                 1.0118,                0.54448,                 1.2366,               0.000496,               0.000496,               0.000496
                     99,                 1.0526,                0.57875,                  1.213,                0.86579,                0.82134,                0.89963,                 0.6427,                 1.0124,                0.54477,                 1.2372,               0.000397,               0.000397,               0.000397
                    100,                 1.0506,                0.57739,                 1.2112,                0.86722,                0.82038,                0.89955,                0.64242,                 1.0132,                0.54512,                 1.2379,               0.000298,               0.000298,               0.000298
