                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     82,                 1.2035,                0.80453,                0.97591,                0.55642,                0.46348,                0.47741,                0.29146,                  1.221,                0.85385,                 0.9829,                0.00208,                0.00208,                0.00208
                     83,                 1.1755,                 0.7859,                0.96671,                0.55648,                0.46207,                0.47794,                  0.292,                 1.2198,                0.85319,                0.98215,               0.001981,               0.001981,               0.001981
                     84,                 1.1703,                0.78729,                0.96533,                0.55093,                0.46426,                0.47735,                0.29157,                 1.2183,                0.85287,                0.98175,               0.001882,               0.001882,               0.001882
                     85,                 1.1941,                0.79686,                0.97018,                0.55717,                0.46357,                0.47743,                0.29207,                 1.2194,                0.85296,                0.98235,               0.001783,               0.001783,               0.001783
                     86,                 1.1786,                0.78723,                0.96743,                0.56544,                0.45848,                0.47865,                 0.2926,                  1.219,                 0.8523,                0.98246,               0.001684,               0.001684,               0.001684
                     87,                 1.1827,                0.78598,                0.96795,                0.55767,                0.46559,                0.47924,                 0.2928,                 1.2207,                0.85185,                0.98265,               0.001585,               0.001585,               0.001585
                     88,                 1.1735,                 0.7769,                0.96555,                0.55631,                0.46536,                0.47825,                0.29129,                 1.2201,                0.85215,                0.98199,               0.001486,               0.001486,               0.001486
                     89,                 1.1773,                 0.7826,                0.96651,                0.56502,                0.45711,                0.47817,                0.29182,                 1.2196,                0.85278,                0.98198,               0.001387,               0.001387,               0.001387
                     90,                 1.1702,                0.77542,                0.96409,                0.55878,                0.46686,                0.47926,                0.29237,                 1.2192,                0.85241,                0.98224,               0.001288,               0.001288,               0.001288
                     91,                  1.164,                0.75163,                 0.9746,                0.56035,                0.45928,                0.47589,                0.29094,                 1.2224,                0.85559,                0.98343,               0.001189,               0.001189,               0.001189
                     92,                 1.1537,                0.74323,                0.96958,                0.56195,                0.45554,                0.47438,                0.28938,                 1.2258,                0.85789,                0.98428,                0.00109,                0.00109,                0.00109
                     93,                 1.1718,                0.75145,                0.97358,                 0.5598,                0.45526,                0.47545,                0.29021,                 1.2262,                0.85785,                0.98456,               0.000991,               0.000991,               0.000991
                     94,                 1.1574,                0.73808,                0.96806,                0.56105,                0.45478,                0.47538,                0.29037,                 1.2265,                0.85887,                0.98438,               0.000892,               0.000892,               0.000892
                     95,                 1.1571,                0.74602,                0.97041,                0.56639,                0.45139,                0.47397,                0.29023,                  1.227,                0.85845,                0.98458,               0.000793,               0.000793,               0.000793
                     96,                 1.1439,                0.73202,                0.96914,                 0.5616,                0.45645,                0.47467,                0.29055,                  1.227,                0.85739,                0.98412,               0.000694,               0.000694,               0.000694
                     97,                 1.1472,                0.73293,                0.96758,                0.55629,                0.45906,                0.47458,                0.28999,                  1.227,                 0.8573,                0.98408,               0.000595,               0.000595,               0.000595
                     98,                 1.1522,                0.73342,                0.96666,                0.55439,                 0.4609,                0.47494,                0.29028,                 1.2268,                0.85774,                0.98405,               0.000496,               0.000496,               0.000496
                     99,                 1.1421,                0.72735,                0.96427,                0.55551,                0.46114,                0.47498,                0.28978,                 1.2267,                0.85755,                0.98398,               0.000397,               0.000397,               0.000397
                    100,                 1.1429,                0.72265,                0.96496,                0.55781,                0.46144,                 0.4748,                0.29004,                 1.2274,                0.85751,                 0.9842,               0.000298,               0.000298,               0.000298
