                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     91,                0.98096,                0.53463,                0.93394,                0.62048,                0.50197,                0.52567,                0.32907,                 1.1382,                0.77865,                0.98339,               0.001189,               0.001189,               0.001189
                     92,                0.96903,                0.52433,                0.92857,                0.61377,                0.50157,                0.52289,                0.32607,                 1.1419,                0.78286,                0.98522,                0.00109,                0.00109,                0.00109
                     93,                0.98558,                0.53362,                0.93356,                0.61248,                0.50968,                 0.5245,                0.32635,                 1.1419,                0.78291,                0.98479,               0.000991,               0.000991,               0.000991
                     94,                0.96988,                 0.5191,                0.92577,                0.61216,                0.51004,                0.52446,                0.32608,                  1.144,                0.78492,                0.98561,               0.000892,               0.000892,               0.000892
                     95,                0.96934,                0.52291,                0.92859,                0.61112,                0.51068,                0.52384,                0.32592,                  1.145,                0.78683,                0.98587,               0.000793,               0.000793,               0.000793
                     96,                0.95619,                0.51063,                0.92683,                0.62022,                0.50388,                0.52307,                0.32476,                 1.1461,                0.78926,                0.98668,               0.000694,               0.000694,               0.000694
                     97,                0.95667,                 0.5094,                0.92439,                 0.6105,                0.50891,                0.52208,                0.32437,                 1.1456,                0.79184,                0.98655,               0.000595,               0.000595,               0.000595
                     98,                0.95964,                0.51067,                0.92293,                0.61532,                0.50505,                0.52147,                0.32455,                 1.1465,                0.79447,                0.98712,               0.000496,               0.000496,               0.000496
                     99,                0.95046,                0.50314,                 0.9206,                0.60982,                0.50661,                0.52006,                0.32398,                 1.1463,                0.79584,                0.98727,               0.000397,               0.000397,               0.000397
                    100,                0.94749,                0.50044,                 0.9207,                 0.6113,                0.50495,                0.51856,                0.32317,                 1.1475,                0.79737,                0.98795,               0.000298,               0.000298,               0.000298
