                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     79,                 1.1684,                0.71472,                 1.3969,                0.86524,                0.82596,                0.90404,                0.64845,                 1.0113,                0.57673,                 1.3457,               0.002377,               0.002377,               0.002377
                     80,                 1.1661,                0.71246,                 1.3943,                0.86583,                0.82566,                0.90336,                0.64851,                 1.0116,                0.57677,                 1.3453,               0.002278,               0.002278,               0.002278
                     81,                 1.1687,                0.70842,                 1.3916,                0.86592,                0.82392,                 0.9032,                0.64823,                 1.0121,                0.57627,                 1.3452,               0.002179,               0.002179,               0.002179
                     82,                 1.1659,                 0.7098,                 1.3882,                0.86661,                0.82314,                0.90308,                0.64806,                 1.0126,                0.57545,                 1.3447,                0.00208,                0.00208,                0.00208
                     83,                  1.167,                0.71156,                  1.394,                0.86927,                0.82218,                0.90334,                0.64775,                  1.013,                 0.5752,                 1.3437,               0.001981,               0.001981,               0.001981
                     84,                 1.1613,                0.70548,                 1.3894,                0.86986,                0.82168,                0.90307,                0.64764,                 1.0137,                0.57525,                 1.3443,               0.001882,               0.001882,               0.001882
                     85,                 1.1677,                0.70499,                 1.3888,                0.86714,                0.82342,                0.90337,                 0.6476,                 1.0143,                0.57428,                 1.3446,               0.001783,               0.001783,               0.001783
                     86,                 1.1639,                0.71029,                 1.3871,                0.86674,                0.82431,                0.90355,                0.64819,                 1.0133,                0.57392,                 1.3438,               0.001684,               0.001684,               0.001684
                     87,                 1.1629,                0.70356,                 1.3887,                0.86847,                0.82381,                0.90361,                0.64842,                 1.0123,                0.57373,                 1.3439,               0.001585,               0.001585,               0.001585
                     88,                 1.1594,                0.70286,                 1.3876,                0.87008,                0.82169,                0.90401,                0.64846,                 1.0123,                0.57375,                 1.3439,               0.001486,               0.001486,               0.001486
                     89,                 1.1567,                 0.7013,                 1.3874,                0.87129,                0.82031,                0.90373,                0.64898,                 1.0115,                0.57441,                 1.3434,               0.001387,               0.001387,               0.001387
                     90,                 1.1599,                0.70392,                 1.3881,                0.87134,                0.81955,                0.90364,                0.64912,                 1.0115,                0.57464,                 1.3436,               0.001288,               0.001288,               0.001288
                     91,                 1.1176,                0.65927,                 1.3835,                0.86943,                0.82241,                0.90345,                0.64881,                 1.0127,                 0.5747,                 1.3446,               0.001189,               0.001189,               0.001189
                     92,                 1.1122,                0.65648,                 1.3795,                0.86884,                0.82291,                0.90375,                0.64914,                 1.0124,                0.57493,                 1.3444,                0.00109,                0.00109,                0.00109
                     93,                 1.1098,                0.65247,                 1.3813,                0.86849,                0.82176,                0.90407,                0.64926,                 1.0122,                0.57475,                 1.3445,               0.000991,               0.000991,               0.000991
                     94,                 1.1088,                0.65096,                 1.3795,                0.86692,                0.82274,                0.90399,                0.64918,                 1.0113,                0.57474,                 1.3442,               0.000892,               0.000892,               0.000892
                     95,                 1.1079,                0.64896,                 1.3761,                0.86737,                0.82184,                0.90383,                0.64908,                 1.0117,                0.57436,                 1.3443,               0.000793,               0.000793,               0.000793
                     96,                 1.1071,                0.64711,                 1.3788,                0.86796,                0.82092,                0.90382,                0.64925,                 1.0121,                0.57398,                 1.3446,               0.000694,               0.000694,               0.000694
                     97,                 1.1038,                 0.6433,                 1.3739,                0.86841,                0.82084,                0.90403,                0.64935,                 1.0126,                0.57392,                 1.3448,               0.000595,               0.000595,               0.000595
                     98,                  1.102,                0.64042,                 1.3694,                0.87056,                0.81977,                0.90416,                0.64947,                 1.0126,                 0.5736,                 1.3443,               0.000496,               0.000496,               0.000496
                     99,                 1.1011,                0.64075,                 1.3718,                0.86974,                0.81983,                0.90402,                0.64942,                 1.0127,                0.57368,                 1.3448,               0.000397,               0.000397,               0.000397
                    100,                 1.1001,                 0.6386,                 1.3686,                0.87073,                0.81964,                0.90406,                0.64944,                 1.0133,                0.57377,                 1.3451,               0.000298,               0.000298,               0.000298
